customer_id,total_quantity,total_spent,total_orders,category_prefer,recency,average_order_value,cluster
38375,2,1206.848,1,Beauty,488,1206.848,At-Risk High-Value
15822,8,1206.774,3,Beauty,315,402.258,Best Customers
15231,3,1206.729,3,Home Decor,531,402.243,At-Risk High-Value
15087,2,1206.7,1,Electronics,290,1206.7,At-Risk High-Value
11508,2,1206.184,1,Electronics,342,1206.184,At-Risk High-Value
20262,2,1206.116,1,Footwear,355,1206.116,At-Risk High-Value
48218,3,1205.766,1,Accessories,708,1205.766,At-Risk High-Value
25595,3,1205.7369999999999,2,Electronics,37,602.8684999999999,At-Risk High-Value
13871,6,1205.721,2,Beauty,141,602.8605,At-Risk High-Value
37203,5,1205.6639999999998,2,Electronics,515,602.8319999999999,At-Risk High-Value
16634,5,1205.6260000000002,2,Fashion,432,602.8130000000001,At-Risk High-Value
46818,4,1205.398,1,Sports,759,1205.398,At-Risk High-Value
42633,4,1205.344,1,Footwear,609,1205.344,At-Risk High-Value
38770,8,1205.2659999999998,2,Home Decor,133,602.6329999999999,Best Customers
10148,6,1205.228,2,Electronics,451,602.614,At-Risk High-Value
31383,2,1204.892,1,Electronics,116,1204.892,At-Risk High-Value
14539,5,1204.753,2,Beauty,701,602.3765,At-Risk High-Value
18098,2,1204.676,1,Footwear,621,1204.676,At-Risk High-Value
32741,3,1204.4925,1,Home Decor,123,1204.4925,At-Risk High-Value
33910,2,1204.28,1,Fashion,766,1204.28,At-Risk High-Value
33268,4,1204.258,1,Accessories,794,1204.258,At-Risk High-Value
10864,2,1204.2,1,Accessories,446,1204.2,At-Risk High-Value
38062,4,1203.8400000000001,1,Home Decor,454,1203.8400000000001,At-Risk High-Value
28659,7,1203.75,3,Accessories,86,401.25,Best Customers
27211,8,1203.528,4,Electronics,106,300.882,Best Customers
26823,3,1203.48,1,Footwear,768,1203.48,At-Risk High-Value
21323,6,1203.3069999999998,2,Accessories,497,601.6534999999999,At-Risk High-Value
47013,4,1203.2959999999998,1,Footwear,134,1203.2959999999998,At-Risk High-Value
36048,5,1203.175,1,Footwear,37,1203.175,At-Risk High-Value
31094,5,1203.16,1,Beauty,233,1203.16,At-Risk High-Value
30490,2,1203.158,1,Fashion,648,1203.158,At-Risk High-Value
39785,3,1203.0,2,Fashion,41,601.5,At-Risk High-Value
13693,9,1202.724,2,Accessories,634,601.362,At-Risk High-Value
32231,4,1202.472,1,Electronics,404,1202.472,At-Risk High-Value
39196,3,1202.442,2,Fashion,426,601.221,At-Risk High-Value
15469,2,1202.28,1,Electronics,502,1202.28,At-Risk High-Value
47836,8,1202.16,2,Home Decor,282,601.08,At-Risk High-Value
16501,3,1202.1465,1,Accessories,639,1202.1465,At-Risk High-Value
36414,3,1202.136,1,Electronics,667,1202.136,At-Risk High-Value
44876,4,1202.132,2,Accessories,554,601.066,At-Risk High-Value
35256,3,1202.1119999999999,1,Accessories,269,1202.1119999999999,At-Risk High-Value
21696,2,1202.096,1,Home Decor,879,1202.096,At-Risk High-Value
47124,2,1201.984,1,Beauty,683,1201.984,At-Risk High-Value
44443,6,1201.95,2,Home Decor,91,600.975,Best Customers
13855,4,1201.932,1,Footwear,727,1201.932,At-Risk High-Value
49212,6,1201.85,2,Beauty,88,600.925,Best Customers
34754,9,1201.83,2,Accessories,101,600.915,Best Customers
38357,6,1201.752,2,Accessories,259,600.876,At-Risk High-Value
27634,4,1201.75,1,Beauty,312,1201.75,At-Risk High-Value
11784,2,1201.712,1,Sports,885,1201.712,At-Risk High-Value
22764,3,1201.55,2,Electronics,818,600.775,At-Risk High-Value
44497,2,1201.464,1,Sports,660,1201.464,At-Risk High-Value
18207,4,1201.38,2,Footwear,404,600.69,At-Risk High-Value
39648,3,1201.3739999999998,1,Footwear,603,1201.3739999999998,At-Risk High-Value
19373,6,1201.332,2,Footwear,800,600.666,At-Risk High-Value
41433,4,1201.248,1,Beauty,401,1201.248,At-Risk High-Value
13757,2,1201.1009999999999,1,Fashion,153,1201.1009999999999,At-Risk High-Value
44260,9,1201.1000000000001,3,Beauty,340,400.36666666666673,Best Customers
14423,3,1201.0950000000003,1,Accessories,531,1201.0950000000003,At-Risk High-Value
45906,4,1201.08,1,Home Decor,615,1201.08,At-Risk High-Value
23250,4,1200.876,1,Accessories,363,1200.876,At-Risk High-Value
15615,3,1200.8455,2,Electronics,698,600.42275,At-Risk High-Value
44733,5,1200.667,2,Accessories,399,600.3335,At-Risk High-Value
21030,3,1200.582,1,Electronics,662,1200.582,At-Risk High-Value
47916,7,1200.566,3,Accessories,193,400.1886666666667,Best Customers
25300,5,1200.5145,2,Accessories,639,600.25725,At-Risk High-Value
24507,7,1200.417,2,Footwear,18,600.2085,Best Customers
12475,4,1200.393,3,Accessories,75,400.13100000000003,Best Customers
13792,4,1200.3865,3,Beauty,129,400.1288333333334,Best Customers
13321,7,1200.11,2,Home Decor,679,600.055,At-Risk High-Value
40251,3,1199.919,1,Fashion,136,1199.919,At-Risk High-Value
10045,6,1199.913,2,Accessories,60,599.9565,Best Customers
39269,2,1199.91,1,Footwear,886,1199.91,At-Risk High-Value
36900,9,1199.865,3,Fashion,201,399.955,Best Customers
22286,8,1199.832,2,Sports,213,599.916,Best Customers
14620,3,1199.6935,2,Accessories,126,599.84675,At-Risk High-Value
13368,5,1199.48,1,Footwear,533,1199.48,At-Risk High-Value
26251,6,1199.4745,3,Beauty,417,399.82483333333334,Best Customers
14649,6,1199.388,3,Beauty,174,399.796,Best Customers
24561,8,1199.2980000000002,2,Sports,136,599.6490000000001,Best Customers
29480,5,1199.24,1,Accessories,238,1199.24,At-Risk High-Value
24113,9,1199.1,3,Electronics,114,399.7,Best Customers
46499,7,1198.7495000000001,3,Accessories,114,399.5831666666667,Best Customers
42564,3,1198.6799999999998,1,Beauty,763,1198.6799999999998,At-Risk High-Value
21316,5,1198.6274999999998,1,Sports,165,1198.6274999999998,At-Risk High-Value
49019,3,1198.617,1,Footwear,575,1198.617,At-Risk High-Value
44546,3,1198.512,1,Beauty,786,1198.512,At-Risk High-Value
34432,10,1198.446,3,Beauty,371,399.48199999999997,Best Customers
39647,3,1198.341,1,Electronics,139,1198.341,At-Risk High-Value
49226,5,1198.3249999999998,3,Accessories,19,399.4416666666666,Best Customers
11148,3,1198.106,2,Beauty,166,599.053,At-Risk High-Value
22333,4,1197.996,2,Electronics,626,598.998,At-Risk High-Value
20855,2,1197.969,1,Accessories,651,1197.969,At-Risk High-Value
48181,4,1197.942,2,Accessories,181,598.971,At-Risk High-Value
41058,7,1197.915,2,Accessories,144,598.9575,Best Customers
23483,3,1197.9,1,Accessories,748,1197.9,At-Risk High-Value
13710,4,1197.784,1,Accessories,173,1197.784,At-Risk High-Value
48485,2,1197.648,1,Footwear,665,1197.648,At-Risk High-Value
35075,6,1196.9240000000002,3,Home Decor,221,398.97466666666674,Best Customers
29301,3,1196.802,1,Sports,531,1196.802,At-Risk High-Value
26069,2,1196.73,1,Home Decor,187,1196.73,At-Risk High-Value
19815,4,1196.608,1,Beauty,119,1196.608,At-Risk High-Value
14843,9,1196.559,3,Accessories,314,398.853,Best Customers
21356,3,1196.496,1,Electronics,143,1196.496,At-Risk High-Value
15720,3,1196.4509999999998,1,Footwear,534,1196.4509999999998,At-Risk High-Value
12829,4,1196.36,1,Electronics,258,1196.36,At-Risk High-Value
29320,5,1196.2,1,Beauty,281,1196.2,At-Risk High-Value
33074,4,1196.136,1,Accessories,85,1196.136,At-Risk High-Value
38556,5,1196.1280000000002,2,Beauty,378,598.0640000000001,At-Risk High-Value
16793,4,1195.899,2,Footwear,330,597.9495,At-Risk High-Value
14808,3,1195.8735000000001,1,Sports,422,1195.8735000000001,At-Risk High-Value
24691,6,1195.866,2,Fashion,59,597.933,Best Customers
35109,4,1195.6499999999999,2,Electronics,463,597.8249999999999,At-Risk High-Value
30707,8,1195.3515,3,Accessories,417,398.4505,Best Customers
28183,2,1195.344,1,Footwear,807,1195.344,At-Risk High-Value
40507,7,1195.3155,3,Accessories,254,398.4385,Best Customers
11486,4,1195.2520000000002,1,Beauty,146,1195.2520000000002,At-Risk High-Value
32808,2,1195.08,1,Electronics,635,1195.08,At-Risk High-Value
36477,5,1195.05,1,Beauty,542,1195.05,At-Risk High-Value
48127,5,1195.0144999999998,2,Fashion,120,597.5072499999999,At-Risk High-Value
43965,2,1194.743,1,Beauty,94,1194.743,At-Risk High-Value
43424,3,1194.7259999999999,1,Footwear,464,1194.7259999999999,At-Risk High-Value
45311,7,1194.663,2,Fashion,172,597.3315,At-Risk High-Value
24018,6,1194.5500000000002,2,Accessories,64,597.2750000000001,Best Customers
20969,3,1194.4965,1,Sports,220,1194.4965,At-Risk High-Value
48937,6,1194.31,2,Electronics,580,597.155,At-Risk High-Value
30262,7,1194.0825,2,Fashion,83,597.04125,Best Customers
42715,5,1194.0175,2,Fashion,303,597.00875,At-Risk High-Value
40397,2,1194.012,1,Sports,474,1194.012,At-Risk High-Value
48629,3,1193.895,1,Footwear,18,1193.895,At-Risk High-Value
10881,10,1193.86,2,Fashion,444,596.93,At-Risk High-Value
20128,3,1193.831,2,Accessories,294,596.9155,At-Risk High-Value
42403,2,1193.78,1,Fashion,403,1193.78,At-Risk High-Value
31103,7,1193.5175000000002,2,Accessories,116,596.7587500000001,Best Customers
20591,5,1193.4959999999999,2,Footwear,303,596.7479999999999,At-Risk High-Value
33885,5,1193.4650000000001,1,Electronics,133,1193.4650000000001,At-Risk High-Value
13776,7,1193.444,2,Accessories,301,596.722,At-Risk High-Value
10344,10,1193.1209999999999,3,Fashion,82,397.70699999999994,Best Customers
34957,4,1193.084,2,Electronics,174,596.542,At-Risk High-Value
19316,3,1193.0639999999999,2,Beauty,18,596.5319999999999,Best Customers
26684,10,1193.013,3,Beauty,200,397.671,Best Customers
48678,5,1192.9149999999997,1,Accessories,615,1192.9149999999997,At-Risk High-Value
15940,4,1192.6,1,Accessories,782,1192.6,At-Risk High-Value
30338,2,1192.448,1,Accessories,367,1192.448,At-Risk High-Value
32311,8,1192.4099999999999,2,Footwear,104,596.2049999999999,Best Customers
44917,4,1192.284,1,Sports,550,1192.284,At-Risk High-Value
47707,2,1192.2440000000001,1,Beauty,796,1192.2440000000001,At-Risk High-Value
20798,4,1192.1640000000002,2,Beauty,238,596.0820000000001,At-Risk High-Value
34289,3,1192.1280000000002,1,Beauty,754,1192.1280000000002,At-Risk High-Value
11833,7,1192.108,3,Sports,62,397.3693333333333,Best Customers
37476,4,1191.906,2,Electronics,216,595.953,At-Risk High-Value
19962,3,1191.888,1,Electronics,281,1191.888,At-Risk High-Value
44233,8,1191.7259999999999,3,Beauty,509,397.24199999999996,Best Customers
24813,2,1191.6229999999998,1,Sports,744,1191.6229999999998,At-Risk High-Value
36340,2,1191.568,1,Accessories,92,1191.568,At-Risk High-Value
44107,4,1191.42,1,Sports,692,1191.42,At-Risk High-Value
27271,8,1191.328,2,Beauty,68,595.664,Best Customers
44990,6,1191.216,2,Accessories,201,595.608,At-Risk High-Value
28910,2,1191.19,1,Home Decor,187,1191.19,At-Risk High-Value
20991,10,1191.172,3,Beauty,260,397.05733333333336,Best Customers
19098,4,1191.096,1,Fashion,324,1191.096,At-Risk High-Value
12548,5,1190.94,1,Sports,529,1190.94,At-Risk High-Value
43610,2,1190.9009999999998,1,Sports,525,1190.9009999999998,At-Risk High-Value
32632,5,1190.756,2,Fashion,397,595.378,At-Risk High-Value
33820,8,1190.7375000000002,2,Electronics,310,595.3687500000001,At-Risk High-Value
24782,4,1190.368,1,Fashion,46,1190.368,At-Risk High-Value
12774,2,1190.34,1,Footwear,241,1190.34,At-Risk High-Value
11136,3,1190.238,1,Home Decor,856,1190.238,At-Risk High-Value
45586,3,1190.214,1,Accessories,105,1190.214,At-Risk High-Value
38199,5,1190.0905,3,Footwear,354,396.69683333333336,Best Customers
40908,5,1190.0,1,Fashion,71,1190.0,At-Risk High-Value
30598,6,1189.962,2,Accessories,4,594.981,Best Customers
12157,2,1189.915,1,Home Decor,493,1189.915,At-Risk High-Value
49282,3,1189.748,2,Accessories,142,594.874,At-Risk High-Value
43001,7,1189.7,2,Fashion,329,594.85,At-Risk High-Value
24905,8,1189.6965,2,Fashion,360,594.84825,At-Risk High-Value
28134,4,1189.65,1,Footwear,335,1189.65,At-Risk High-Value
20904,6,1189.6499999999999,2,Electronics,465,594.8249999999999,At-Risk High-Value
37482,3,1189.631,2,Beauty,290,594.8155,At-Risk High-Value
23769,2,1189.568,1,Footwear,58,1189.568,At-Risk High-Value
19045,3,1189.4579999999999,1,Electronics,320,1189.4579999999999,At-Risk High-Value
48017,4,1189.4,1,Fashion,177,1189.4,At-Risk High-Value
33792,7,1189.27,2,Fashion,204,594.635,At-Risk High-Value
39492,2,1189.1399999999999,1,Accessories,557,1189.1399999999999,At-Risk High-Value
18202,5,1189.0355,2,Home Decor,69,594.51775,Best Customers
40928,6,1188.9325000000001,3,Accessories,214,396.3108333333334,Best Customers
42469,4,1188.51,1,Sports,745,1188.51,At-Risk High-Value
28747,4,1188.49,2,Accessories,14,594.245,Best Customers
13471,5,1188.44,1,Electronics,600,1188.44,At-Risk High-Value
46660,7,1188.4025,3,Sports,270,396.13416666666666,Best Customers
20422,7,1188.272,2,Electronics,356,594.136,At-Risk High-Value
23271,3,1188.1079999999997,1,Sports,783,1188.1079999999997,At-Risk High-Value
40044,3,1188.0,1,Home Decor,86,1188.0,At-Risk High-Value
21211,2,1187.856,1,Sports,40,1187.856,At-Risk High-Value
48054,4,1187.7220000000002,2,Fashion,28,593.8610000000001,Best Customers
26975,4,1187.526,2,Fashion,463,593.763,At-Risk High-Value
20836,2,1187.519,1,Fashion,897,1187.519,At-Risk High-Value
42672,4,1187.496,1,Footwear,361,1187.496,At-Risk High-Value
24536,2,1187.484,1,Home Decor,727,1187.484,At-Risk High-Value
39230,3,1187.4665,2,Accessories,31,593.73325,Best Customers
19863,5,1187.405,1,Accessories,794,1187.405,At-Risk High-Value
21260,2,1187.4045,2,Accessories,405,593.70225,At-Risk High-Value
30918,3,1187.112,2,Footwear,35,593.556,Best Customers
21827,3,1187.054,2,Accessories,453,593.527,At-Risk High-Value
14873,10,1187.007,4,Footwear,203,296.75175,Best Customers
10400,4,1186.724,1,Home Decor,170,1186.724,At-Risk High-Value
36755,4,1186.702,1,Fashion,308,1186.702,At-Risk High-Value
11986,4,1186.6680000000001,1,Footwear,81,1186.6680000000001,At-Risk High-Value
40730,7,1186.4299999999998,2,Footwear,657,593.2149999999999,At-Risk High-Value
36185,3,1186.3125,1,Beauty,237,1186.3125,At-Risk High-Value
43703,5,1186.2200000000003,1,Electronics,641,1186.2200000000003,At-Risk High-Value
47428,3,1185.613,2,Beauty,535,592.8065,At-Risk High-Value
23319,2,1185.4879999999998,1,Beauty,424,1185.4879999999998,At-Risk High-Value
20704,2,1185.104,1,Home Decor,204,1185.104,At-Risk High-Value
49621,3,1184.91,2,Fashion,316,592.455,At-Risk High-Value
46893,8,1184.2749999999996,2,Beauty,155,592.1374999999998,Best Customers
23030,2,1184.202,1,Beauty,749,1184.202,At-Risk High-Value
41980,7,1184.1599999999999,2,Fashion,51,592.0799999999999,Best Customers
13750,2,1184.1,1,Beauty,742,1184.1,At-Risk High-Value
23369,6,1184.0715,2,Accessories,222,592.03575,At-Risk High-Value
24599,7,1184.0320000000002,2,Footwear,58,592.0160000000001,Best Customers
40017,4,1183.952,1,Electronics,257,1183.952,At-Risk High-Value
45849,4,1183.896,1,Electronics,109,1183.896,At-Risk High-Value
12956,3,1183.8045000000002,1,Fashion,893,1183.8045000000002,At-Risk High-Value
38450,3,1183.8000000000002,1,Home Decor,403,1183.8000000000002,At-Risk High-Value
47719,3,1183.7475000000002,1,Fashion,145,1183.7475000000002,At-Risk High-Value
37661,2,1183.6815,2,Footwear,338,591.84075,At-Risk High-Value
30344,9,1183.496,3,Fashion,13,394.4986666666667,Best Customers
10033,2,1183.44,1,Fashion,594,1183.44,At-Risk High-Value
49287,4,1183.41,1,Sports,232,1183.41,At-Risk High-Value
33571,5,1183.23,1,Home Decor,357,1183.23,At-Risk High-Value
20703,3,1183.092,1,Fashion,817,1183.092,At-Risk High-Value
45489,3,1183.0049999999999,1,Beauty,521,1183.0049999999999,At-Risk High-Value
21227,7,1182.909,4,Electronics,11,295.72725,Best Customers
21274,2,1182.906,1,Footwear,765,1182.906,At-Risk High-Value
25922,7,1182.675,3,Footwear,57,394.22499999999997,Best Customers
42415,6,1182.5810000000001,3,Beauty,211,394.19366666666673,Best Customers
25059,2,1182.44,1,Accessories,462,1182.44,At-Risk High-Value
31424,3,1182.1499999999999,1,Fashion,334,1182.1499999999999,At-Risk High-Value
45074,2,1182.09,1,Home Decor,468,1182.09,At-Risk High-Value
14409,6,1182.0149999999999,3,Accessories,202,394.00499999999994,Best Customers
22787,5,1181.895,1,Home Decor,652,1181.895,At-Risk High-Value
30630,5,1181.724,2,Accessories,244,590.862,At-Risk High-Value
14483,7,1181.652,3,Home Decor,45,393.884,Best Customers
22297,7,1181.518,2,Electronics,375,590.759,At-Risk High-Value
32800,2,1181.415,1,Beauty,823,1181.415,At-Risk High-Value
27176,7,1181.3139999999999,2,Home Decor,66,590.6569999999999,Best Customers
47998,4,1181.296,1,Beauty,777,1181.296,At-Risk High-Value
18494,7,1181.2244999999998,3,Accessories,66,393.7414999999999,Best Customers
28356,5,1181.04,1,Electronics,560,1181.04,At-Risk High-Value
31716,2,1181.0240000000001,1,Electronics,841,1181.0240000000001,At-Risk High-Value
14979,3,1180.944,1,Electronics,871,1180.944,At-Risk High-Value
30350,3,1180.78,2,Home Decor,407,590.39,At-Risk High-Value
10863,5,1180.7320000000002,2,Beauty,178,590.3660000000001,At-Risk High-Value
37246,2,1180.29,1,Home Decor,789,1180.29,At-Risk High-Value
47517,3,1180.1935,2,Fashion,663,590.09675,At-Risk High-Value
20279,2,1180.0639999999999,1,Sports,346,1180.0639999999999,At-Risk High-Value
12599,5,1179.962,2,Fashion,309,589.981,At-Risk High-Value
41208,8,1179.6925,2,Accessories,53,589.84625,Best Customers
48275,3,1179.6299999999999,1,Accessories,781,1179.6299999999999,At-Risk High-Value
38309,4,1179.612,3,Accessories,92,393.204,Best Customers
32031,5,1179.563,3,Electronics,20,393.1876666666667,Best Customers
37971,3,1179.479,2,Beauty,265,589.7395,At-Risk High-Value
29773,3,1179.4725,1,Home Decor,825,1179.4725,At-Risk High-Value
34569,7,1179.2389999999998,4,Accessories,114,294.80974999999995,Best Customers
32587,4,1179.216,1,Home Decor,820,1179.216,At-Risk High-Value
19848,3,1179.096,1,Footwear,465,1179.096,At-Risk High-Value
46373,5,1179.035,1,Accessories,555,1179.035,At-Risk High-Value
14021,2,1178.992,1,Electronics,105,1178.992,At-Risk High-Value
16958,5,1178.944,2,Beauty,463,589.472,At-Risk High-Value
21713,2,1178.865,1,Footwear,134,1178.865,At-Risk High-Value
25892,7,1178.857,3,Sports,133,392.95233333333334,Best Customers
13303,2,1178.6950000000002,1,Electronics,509,1178.6950000000002,At-Risk High-Value
39037,5,1178.64,1,Fashion,186,1178.64,At-Risk High-Value
46419,5,1178.511,2,Electronics,91,589.2555,At-Risk High-Value
47598,4,1178.46,1,Beauty,496,1178.46,At-Risk High-Value
39547,2,1178.4180000000001,1,Footwear,752,1178.4180000000001,At-Risk High-Value
26572,6,1178.409,2,Beauty,66,589.2045,Best Customers
40875,5,1178.3400000000001,2,Footwear,34,589.1700000000001,Best Customers
34619,7,1178.34,2,Accessories,254,589.17,At-Risk High-Value
44448,7,1178.0459999999998,2,Accessories,219,589.0229999999999,At-Risk High-Value
36474,2,1177.902,1,Electronics,591,1177.902,At-Risk High-Value
43004,7,1177.7385,2,Accessories,12,588.86925,Best Customers
17909,7,1177.727,3,Accessories,413,392.5756666666667,Best Customers
29168,5,1177.714,2,Beauty,469,588.857,At-Risk High-Value
13401,4,1177.658,1,Footwear,452,1177.658,At-Risk High-Value
11752,4,1177.65,2,Accessories,194,588.825,At-Risk High-Value
37947,2,1177.52,1,Beauty,363,1177.52,At-Risk High-Value
48554,5,1177.5140000000001,2,Electronics,120,588.7570000000001,At-Risk High-Value
49663,3,1177.4700000000003,1,Beauty,200,1177.4700000000003,At-Risk High-Value
11225,8,1177.3899999999999,3,Beauty,305,392.4633333333333,Best Customers
36283,5,1177.29,1,Fashion,661,1177.29,At-Risk High-Value
16205,3,1177.23,1,Home Decor,544,1177.23,At-Risk High-Value
32007,2,1177.2075,2,Beauty,525,588.60375,At-Risk High-Value
44051,2,1176.852,2,Electronics,687,588.426,At-Risk High-Value
16797,3,1176.8490000000002,1,Footwear,782,1176.8490000000002,At-Risk High-Value
39292,4,1176.768,1,Beauty,128,1176.768,At-Risk High-Value
20605,3,1176.6870000000001,1,Electronics,115,1176.6870000000001,At-Risk High-Value
41403,3,1176.678,2,Accessories,151,588.339,At-Risk High-Value
32323,6,1176.542,2,Beauty,822,588.271,At-Risk High-Value
33193,4,1176.366,1,Footwear,362,1176.366,At-Risk High-Value
21798,3,1176.3155000000002,3,Home Decor,22,392.1051666666667,Best Customers
43531,4,1175.8600000000001,1,Sports,881,1175.8600000000001,At-Risk High-Value
47008,5,1175.851,3,Accessories,144,391.9503333333334,Best Customers
25674,2,1175.68,1,Beauty,879,1175.68,At-Risk High-Value
12257,3,1175.6219999999998,2,Accessories,371,587.8109999999999,At-Risk High-Value
49455,4,1175.5520000000001,1,Fashion,219,1175.5520000000001,At-Risk High-Value
37532,2,1175.52,1,Fashion,831,1175.52,At-Risk High-Value
45497,5,1175.28,1,Footwear,487,1175.28,At-Risk High-Value
14320,3,1174.992,1,Accessories,68,1174.992,At-Risk High-Value
36408,4,1174.8975,2,Beauty,388,587.44875,At-Risk High-Value
32944,3,1174.734,2,Accessories,236,587.367,At-Risk High-Value
25876,2,1174.666,1,Sports,21,1174.666,At-Risk High-Value
37184,5,1174.4055,2,Electronics,209,587.20275,At-Risk High-Value
26971,2,1174.384,1,Sports,42,1174.384,At-Risk High-Value
16617,3,1174.362,1,Footwear,708,1174.362,At-Risk High-Value
11038,4,1174.3184999999999,2,Accessories,172,587.1592499999999,At-Risk High-Value
36554,2,1174.257,1,Sports,328,1174.257,At-Risk High-Value
45715,13,1174.1399999999999,3,Home Decor,387,391.37999999999994,Best Customers
44621,4,1174.0155,2,Fashion,443,587.00775,At-Risk High-Value
45417,2,1173.984,1,Electronics,809,1173.984,At-Risk High-Value
42268,8,1173.981,3,Accessories,13,391.327,Best Customers
36292,5,1173.9775,1,Beauty,73,1173.9775,At-Risk High-Value
17262,3,1173.9375,1,Footwear,775,1173.9375,At-Risk High-Value
17899,5,1173.825,1,Home Decor,232,1173.825,At-Risk High-Value
31065,6,1173.8115,2,Accessories,103,586.90575,Best Customers
47277,3,1173.792,1,Electronics,35,1173.792,At-Risk High-Value
18859,4,1173.768,1,Accessories,856,1173.768,At-Risk High-Value
13635,2,1173.744,1,Electronics,232,1173.744,At-Risk High-Value
48833,10,1173.679,3,Fashion,38,391.22633333333334,Best Customers
48211,6,1173.4479999999999,2,Accessories,401,586.7239999999999,At-Risk High-Value
38545,4,1173.4155,2,Beauty,680,586.70775,At-Risk High-Value
47529,3,1173.192,1,Fashion,455,1173.192,At-Risk High-Value
10555,6,1173.1725000000001,2,Accessories,86,586.5862500000001,Best Customers
36173,7,1173.135,2,Electronics,106,586.5675,Best Customers
46112,9,1172.993,3,Accessories,311,390.99766666666665,Best Customers
28642,5,1172.97,2,Beauty,660,586.485,At-Risk High-Value
30167,5,1172.852,2,Footwear,162,586.426,At-Risk High-Value
42159,11,1172.8395,3,Fashion,77,390.9465,Best Customers
44654,6,1172.762,2,Beauty,160,586.381,At-Risk High-Value
41777,4,1172.762,1,Fashion,152,1172.762,At-Risk High-Value
37591,2,1172.72,1,Accessories,236,1172.72,At-Risk High-Value
38217,2,1172.388,1,Footwear,525,1172.388,At-Risk High-Value
25992,2,1172.2240000000002,1,Accessories,640,1172.2240000000002,At-Risk High-Value
44482,4,1172.22,1,Beauty,886,1172.22,At-Risk High-Value
43682,8,1172.161,3,Sports,248,390.7203333333334,Best Customers
13163,5,1172.056,2,Electronics,126,586.028,At-Risk High-Value
16183,4,1172.048,1,Sports,640,1172.048,At-Risk High-Value
46842,2,1171.836,1,Fashion,79,1171.836,At-Risk High-Value
25980,3,1171.8,1,Beauty,485,1171.8,At-Risk High-Value
31466,4,1171.5520000000001,1,Electronics,216,1171.5520000000001,At-Risk High-Value
19903,4,1171.413,2,Beauty,340,585.7065,At-Risk High-Value
41911,11,1171.412,3,Footwear,82,390.47066666666666,Best Customers
18737,4,1171.3455000000001,2,Footwear,470,585.6727500000001,At-Risk High-Value
15503,2,1171.344,1,Accessories,193,1171.344,At-Risk High-Value
26366,2,1171.296,1,Electronics,84,1171.296,At-Risk High-Value
15573,4,1171.16,1,Footwear,263,1171.16,At-Risk High-Value
26328,2,1171.008,1,Beauty,380,1171.008,At-Risk High-Value
36068,6,1170.951,3,Fashion,256,390.317,Best Customers
35998,3,1170.9199999999998,2,Beauty,51,585.4599999999999,At-Risk High-Value
14093,4,1170.736,1,Electronics,282,1170.736,At-Risk High-Value
38338,6,1170.69,2,Footwear,306,585.345,At-Risk High-Value
27372,3,1170.5819999999999,1,Fashion,861,1170.5819999999999,At-Risk High-Value
30680,5,1170.15,1,Footwear,793,1170.15,At-Risk High-Value
47141,7,1170.096,2,Electronics,261,585.048,At-Risk High-Value
27017,2,1169.9125000000001,2,Accessories,506,584.9562500000001,At-Risk High-Value
29473,6,1169.867,2,Fashion,26,584.9335,Best Customers
32589,5,1169.7825,1,Home Decor,439,1169.7825,At-Risk High-Value
35591,5,1169.775,1,Footwear,859,1169.775,At-Risk High-Value
19535,6,1169.694,2,Electronics,786,584.847,At-Risk High-Value
39625,4,1169.4,1,Sports,70,1169.4,At-Risk High-Value
34973,2,1169.328,1,Beauty,688,1169.328,At-Risk High-Value
13900,4,1169.316,1,Home Decor,271,1169.316,At-Risk High-Value
42949,3,1168.965,2,Footwear,532,584.4825,At-Risk High-Value
34915,8,1168.746,3,Accessories,219,389.58200000000005,Best Customers
49483,5,1168.637,2,Accessories,472,584.3185,At-Risk High-Value
14974,4,1168.5800000000002,1,Home Decor,838,1168.5800000000002,At-Risk High-Value
32113,6,1168.557,2,Electronics,14,584.2785,Best Customers
46374,2,1168.424,1,Beauty,76,1168.424,At-Risk High-Value
31681,3,1168.419,1,Accessories,346,1168.419,At-Risk High-Value
47011,5,1168.4115000000002,3,Accessories,191,389.4705000000001,Best Customers
11780,5,1168.1675,1,Sports,458,1168.1675,At-Risk High-Value
38585,7,1168.138,2,Beauty,416,584.069,At-Risk High-Value
23398,3,1168.067,2,Accessories,16,584.0335,Best Customers
31060,5,1167.981,2,Accessories,389,583.9905,At-Risk High-Value
41807,4,1167.96,1,Fashion,468,1167.96,At-Risk High-Value
33317,2,1167.93,1,Accessories,832,1167.93,At-Risk High-Value
31216,4,1167.815,2,Electronics,456,583.9075,At-Risk High-Value
29403,5,1167.78,1,Fashion,305,1167.78,At-Risk High-Value
34430,4,1167.714,3,Electronics,303,389.238,At-Risk High-Value
20534,3,1167.6825000000001,1,Accessories,200,1167.6825000000001,At-Risk High-Value
44037,4,1167.64,1,Beauty,181,1167.64,At-Risk High-Value
30136,2,1167.465,1,Accessories,255,1167.465,At-Risk High-Value
14075,3,1167.444,1,Fashion,617,1167.444,At-Risk High-Value
32858,7,1167.386,2,Accessories,86,583.693,Best Customers
45475,2,1167.284,1,Accessories,892,1167.284,At-Risk High-Value
45392,8,1167.2355,3,Fashion,445,389.0785,Best Customers
24320,3,1167.173,2,Accessories,485,583.5865,At-Risk High-Value
45504,5,1167.163,3,Fashion,11,389.0543333333333,Best Customers
