order_id,order_date,customer_id,product_id,product_category,product_price,discount_percent,quantity,customer_country,traffic_source
37630,2024-12-31,11826,7829,Beauty,451.72,0,4,Canada,Social Media
37631,2025-01-27,49280,1686,Sports,730.25,20,1,USA,Organic
37632,2024-02-03,38464,1950,Footwear,254.44,15,1,Germany,Social Media
37633,2023-02-01,30606,1529,Sports,552.83,0,5,India,Direct
37634,2024-06-15,37437,4526,Footwear,353.88,30,1,Canada,Organic
37635,2023-02-22,15231,7665,Fashion,599.72,40,1,India,Social Media
37636,2024-12-18,16414,2115,Beauty,324.47,5,3,UAE,Social Media
37637,2024-12-31,15526,3490,Footwear,54.38,40,1,Germany,Organic
37638,2023-07-14,46761,4361,Home Decor,28.46,5,3,UAE,Organic
37639,2023-11-01,11260,3345,Beauty,717.18,5,5,UK,Paid Ads
37640,2024-12-07,30641,2626,Electronics,74.19,20,4,Canada,Social Media
37641,2023-12-11,25672,7256,Sports,198.28,10,2,Australia,Email
37642,2023-03-23,35880,2474,Accessories,139.66,5,2,India,Paid Ads
37643,2023-01-01,34544,5486,Accessories,353.48,30,3,USA,Direct
37644,2023-06-16,25067,7129,Beauty,712.32,0,3,Canada,Paid Ads
37645,2023-11-13,31644,7926,Sports,222.3,10,5,UAE,Paid Ads
37646,2023-07-02,11077,4046,Beauty,358.4,25,5,India,Social Media
37647,2025-06-16,19754,6026,Electronics,777.08,30,4,India,Social Media
37648,2025-05-11,18675,5916,Fashion,347.76,15,5,USA,Email
37649,2023-09-30,25861,4072,Fashion,579.09,15,5,USA,Email
37650,2024-10-30,26554,2421,Accessories,200.26,10,4,UK,Social Media
37651,2024-01-08,39381,1754,Electronics,562.52,20,5,UK,Direct
37652,2023-12-28,23388,4176,Accessories,196.66,15,2,Canada,Organic
37653,2025-06-18,41926,4289,Fashion,784.19,10,3,Germany,Paid Ads
37654,2023-07-20,24340,1405,Accessories,246.19,20,4,UK,Social Media
37655,2023-07-11,37194,4683,Footwear,415.38,30,1,India,Paid Ads
37656,2023-12-07,48124,3339,Footwear,308.18,20,5,India,Social Media
37657,2023-10-26,44458,4309,Beauty,56.31,25,3,UK,Social Media
37658,2024-05-20,42752,3447,Accessories,730.83,15,3,UK,Paid Ads
37659,2024-08-10,29474,2214,Sports,539.62,5,4,USA,Organic
37660,2023-05-20,46928,4333,Electronics,700.88,10,3,Germany,Social Media
37661,2023-11-02,40531,7293,Sports,354.53,10,2,UAE,Email
37662,2023-07-15,25681,6254,Beauty,737.4,5,4,India,Social Media
37663,2023-03-02,45051,7110,Electronics,642.48,15,3,Canada,Paid Ads
37664,2023-12-26,43433,5943,Sports,575.79,40,4,UAE,Social Media
37665,2023-11-03,26805,6809,Beauty,231.97,10,2,Australia,Social Media
37666,2024-04-24,39062,7057,Beauty,407.02,15,5,UK,Social Media
37667,2023-11-29,37356,1679,Fashion,470.86,20,5,UK,Email
37668,2025-05-15,43796,6773,Beauty,121.27,25,2,UAE,Email
37669,2023-03-24,48024,6576,Home Decor,608.01,30,5,India,Email
37670,2023-11-30,13468,4571,Accessories,34.35,20,3,UAE,Organic
37671,2024-05-31,23359,4380,Sports,262.21,40,4,Germany,Social Media
37672,2024-12-31,22845,4817,Footwear,549.16,20,3,UK,Paid Ads
37673,2025-02-04,15183,3394,Beauty,648.59,10,1,USA,Direct
37674,2024-04-18,28972,5211,Electronics,95.1,40,3,Germany,Organic
37675,2024-01-29,42273,6965,Beauty,26.18,5,5,Canada,Organic
37676,2024-08-22,23981,3041,Footwear,537.94,10,2,Australia,Direct
37677,2024-12-21,42457,4898,Accessories,398.12,10,5,India,Paid Ads
37678,2024-11-22,25535,5033,Electronics,530.28,25,2,Australia,Social Media
37679,2024-12-20,11800,1871,Footwear,516.07,10,1,Australia,Organic
37680,2025-02-23,21776,3007,Accessories,799.1,30,1,USA,Organic
37681,2024-07-30,42985,4655,Footwear,523.22,5,5,UK,Email
37682,2024-01-15,36150,4526,Fashion,495.15,0,4,Canada,Social Media
37683,2023-01-21,11756,7334,Footwear,508.96,5,1,UK,Email
37684,2025-05-28,48454,5430,Fashion,536.03,10,5,UK,Social Media
37685,2023-06-26,36906,6846,Beauty,335.5,15,4,UAE,Paid Ads
37686,2023-12-29,19334,7492,Home Decor,775.32,40,4,UAE,Email
37687,2023-01-22,10061,7618,Fashion,763.12,25,2,India,Paid Ads
37688,2025-04-16,19212,2978,Footwear,96.36,0,2,Germany,Direct
37689,2024-07-01,35999,3541,Home Decor,667.46,25,5,UK,Email
37690,2023-09-07,33769,2608,Fashion,752.69,40,1,Australia,Social Media
37691,2024-10-22,45775,2697,Footwear,226.85,20,4,USA,Direct
37692,2023-03-14,18758,7249,Sports,224.78,20,2,USA,Direct
37693,2023-04-01,47710,5508,Accessories,9.11,5,2,UK,Direct
37694,2023-06-25,11007,3637,Sports,60.7,0,2,UAE,Organic
37695,2023-05-06,17256,1377,Home Decor,170.12,0,4,India,Email
37696,2023-07-23,20713,2502,Footwear,607.57,10,1,Australia,Paid Ads
37697,2023-09-03,33804,6171,Accessories,493.69,30,4,Australia,Organic
37698,2024-09-02,31886,1700,Electronics,559.38,25,4,Canada,Direct
37699,2023-09-28,11636,3298,Electronics,306.19,25,3,Australia,Organic
37700,2023-02-13,43129,5581,Electronics,621.58,40,4,India,Social Media
37701,2025-01-03,45587,1882,Accessories,132.91,15,2,India,Direct
37702,2024-08-31,39632,5646,Footwear,58.47,15,5,Australia,Email
37703,2024-07-01,46079,4692,Sports,715.46,5,1,USA,Email
37704,2023-06-17,28232,6112,Footwear,376.78,30,5,USA,Paid Ads
37705,2024-03-10,24542,5863,Accessories,292.09,0,1,UAE,Email
37706,2023-01-30,28999,1090,Beauty,471.9,20,3,Australia,Email
37707,2025-03-04,18883,7346,Beauty,471.41,0,1,Australia,Social Media
37708,2024-08-19,44685,5642,Home Decor,326.88,20,2,UAE,Organic
37709,2023-12-23,11927,6137,Fashion,199.17,30,1,India,Organic
37710,2024-05-05,22447,2606,Accessories,204.8,0,4,UAE,Paid Ads
37711,2024-09-24,20103,3322,Beauty,328.41,30,5,Germany,Paid Ads
37712,2025-03-09,29525,2193,Sports,694.89,30,2,UAE,Paid Ads
37713,2023-09-05,11831,1959,Home Decor,764.47,15,1,India,Email
37714,2024-11-26,33792,4846,Fashion,613.9,10,2,Canada,Social Media
37715,2023-09-10,49836,5525,Accessories,567.84,30,2,UK,Paid Ads
37716,2025-02-23,29140,4615,Beauty,728.77,10,1,Canada,Email
37717,2024-12-21,30642,2941,Electronics,81.09,40,2,India,Social Media
37718,2025-05-15,29538,4293,Home Decor,485.35,25,4,Germany,Paid Ads
37719,2024-01-17,32118,5045,Beauty,141.4,5,5,Australia,Direct
37720,2024-06-19,29616,1834,Footwear,397.96,5,5,Australia,Direct
37721,2024-09-25,32370,2864,Fashion,234.72,15,2,India,Direct
37722,2025-01-06,48761,2843,Beauty,115.46,0,3,India,Organic
37723,2025-06-18,21877,1253,Beauty,725.24,10,5,UK,Organic
37724,2025-06-16,30719,7926,Beauty,173.52,30,2,Germany,Social Media
37725,2024-02-23,19927,7341,Fashion,784.13,10,4,USA,Paid Ads
37726,2023-05-03,39157,4563,Sports,18.03,0,1,India,Email
37727,2023-10-21,10670,4800,Beauty,683.5,10,1,UAE,Social Media
37728,2024-11-15,13274,4309,Sports,758.19,15,4,USA,Paid Ads
37729,2023-05-23,20051,4495,Home Decor,377.99,40,5,Germany,Organic
37730,2025-06-17,23305,5155,Electronics,626.85,10,2,Canada,Email
37731,2024-05-25,27604,2513,Fashion,126.32,15,1,USA,Organic
37732,2024-11-11,16357,7659,Fashion,598.18,10,3,Australia,Organic
37733,2023-02-26,18444,5756,Electronics,58.42,10,2,Germany,Paid Ads
37734,2023-02-11,30115,6698,Fashion,729.46,20,3,India,Email
37735,2025-03-31,46842,2467,Fashion,651.02,10,2,Germany,Organic
37736,2024-09-22,48779,2730,Home Decor,714.23,25,1,USA,Social Media
37737,2023-05-01,11227,7182,Accessories,402.45,15,3,India,Email
37738,2025-04-03,27076,6375,Electronics,607.84,10,3,India,Direct
37739,2025-02-01,27195,3013,Sports,776.82,40,1,India,Email
37740,2023-12-09,28419,5674,Electronics,691.2,40,3,Germany,Email
37741,2023-11-28,12293,2305,Accessories,250.09,0,3,Germany,Organic
37742,2024-03-31,20948,1457,Footwear,463.97,30,4,USA,Paid Ads
37743,2024-03-12,40960,7515,Home Decor,313.66,0,4,Canada,Paid Ads
37744,2023-12-07,30151,2020,Beauty,654.71,15,3,Canada,Organic
37745,2023-12-07,17780,5409,Footwear,786.05,40,5,USA,Social Media
37746,2024-02-20,44732,1781,Footwear,777.29,5,5,Australia,Organic
37747,2025-04-28,48812,5361,Footwear,485.31,40,1,UK,Paid Ads
37748,2023-07-01,39063,4208,Footwear,197.02,5,2,Australia,Organic
37749,2024-11-07,34730,6762,Beauty,81.72,0,3,Canada,Social Media
37750,2023-09-21,21333,2738,Home Decor,742.4,40,2,Canada,Direct
37751,2023-07-29,22166,6570,Home Decor,426.99,30,3,India,Email
37752,2024-06-06,38953,3149,Home Decor,749.57,25,2,USA,Email
37753,2023-07-01,48313,2199,Accessories,746.65,30,1,USA,Paid Ads
37754,2024-03-19,26413,2829,Home Decor,390.85,5,5,India,Paid Ads
37755,2023-09-08,27104,5902,Sports,324.27,25,4,UAE,Paid Ads
37756,2023-05-18,42210,5520,Electronics,737.27,25,1,Germany,Social Media
37757,2023-08-06,46571,3602,Footwear,241.28,10,2,Canada,Direct
37758,2025-01-20,40498,2900,Accessories,309.97,40,1,India,Social Media
37759,2024-03-29,32562,2997,Beauty,662.1,40,1,UK,Direct
37760,2025-06-01,28436,6186,Electronics,320.45,30,2,Germany,Organic
37761,2025-04-28,37493,2285,Home Decor,191.18,30,4,UK,Organic
37762,2023-03-28,27654,4049,Electronics,106.43,30,1,UAE,Social Media
37763,2025-03-20,27500,5173,Sports,243.84,10,2,UK,Direct
37764,2023-10-20,44582,5111,Footwear,295.12,30,3,India,Direct
37765,2023-04-02,32508,7808,Footwear,163.72,25,1,Germany,Organic
37766,2023-07-27,30794,4455,Accessories,349.29,10,2,Canada,Organic
37767,2023-07-23,29645,6146,Home Decor,341.07,10,3,Canada,Social Media
37768,2023-07-05,31023,7101,Fashion,216.77,40,1,Canada,Direct
37769,2023-03-26,49680,3869,Footwear,417.56,0,3,Germany,Organic
37770,2025-04-06,31739,2079,Accessories,252.82,10,4,Germany,Direct
37771,2024-10-25,22145,1100,Footwear,751.42,5,1,India,Email
37772,2023-06-05,46260,1698,Sports,583.57,40,1,UK,Paid Ads
37773,2023-10-20,41890,3258,Electronics,26.82,30,1,Canada,Direct
37774,2024-06-16,32639,5050,Electronics,783.47,0,2,Germany,Organic
37775,2023-06-10,40710,4919,Fashion,535.97,15,5,Australia,Paid Ads
37776,2024-01-21,15227,4165,Fashion,421.83,30,2,India,Organic
37777,2024-04-29,21794,4511,Home Decor,95.35,25,2,India,Organic
37778,2024-05-17,30914,3823,Beauty,458.0,15,5,India,Email
37779,2025-04-30,34019,1500,Footwear,470.01,20,3,Australia,Organic
37780,2023-06-05,39044,2970,Sports,93.08,25,2,Germany,Social Media
37781,2023-05-23,36894,3844,Beauty,305.64,40,1,Canada,Email
37782,2025-02-07,28280,1909,Electronics,787.85,40,4,Canada,Social Media
37783,2024-09-10,28620,3801,Fashion,327.89,20,5,India,Organic
37784,2023-10-11,32068,1739,Fashion,335.67,20,3,Australia,Paid Ads
37785,2024-07-15,41431,1867,Fashion,641.6,15,4,Australia,Social Media
37786,2023-02-04,25474,7630,Sports,563.93,0,1,UK,Email
37787,2023-08-12,29922,6259,Footwear,450.62,30,2,USA,Organic
37788,2024-10-29,21611,2804,Home Decor,777.15,40,2,UAE,Organic
37789,2024-01-28,11099,4211,Accessories,203.17,15,4,India,Email
37790,2024-02-12,29011,7605,Electronics,241.36,40,3,Canada,Paid Ads
37791,2024-12-03,39729,3825,Fashion,90.33,15,2,UAE,Direct
37792,2024-01-23,35306,2195,Electronics,161.17,15,3,UK,Social Media
37793,2024-11-26,37074,2722,Fashion,511.36,0,1,UK,Social Media
37794,2025-01-18,42096,3439,Electronics,87.33,5,4,Germany,Social Media
37795,2023-10-24,16283,6796,Footwear,359.24,0,4,UK,Organic
37796,2023-11-19,14562,1682,Beauty,105.56,25,4,Australia,Social Media
37797,2025-03-26,27616,3671,Accessories,570.11,25,3,Australia,Email
37798,2025-05-03,24654,1856,Sports,140.78,40,2,Canada,Organic
37799,2024-05-02,39060,6383,Electronics,345.0,5,4,USA,Social Media
37800,2024-07-23,42408,6311,Accessories,581.3,10,5,UAE,Direct
37801,2023-02-08,20610,1972,Accessories,64.88,15,2,Australia,Paid Ads
37802,2024-05-19,26242,2602,Sports,626.74,0,5,USA,Organic
37803,2024-05-17,19287,1712,Accessories,530.67,30,5,UK,Direct
37804,2025-01-22,30943,1423,Beauty,369.71,10,4,UK,Social Media
37805,2024-06-20,15380,4145,Footwear,98.45,25,3,USA,Social Media
37806,2023-11-12,42611,7638,Electronics,248.35,30,1,Australia,Paid Ads
37807,2024-05-10,28200,1813,Sports,677.29,30,3,Canada,Organic
37808,2023-04-27,22623,4538,Fashion,60.96,20,5,Germany,Organic
37809,2023-12-08,44829,3139,Footwear,752.81,20,1,USA,Social Media
37810,2025-05-31,40166,7865,Accessories,24.04,0,5,Germany,Organic
37811,2023-08-28,10563,4143,Fashion,184.63,30,1,Germany,Email
37812,2024-11-17,45096,7888,Electronics,167.4,25,4,Australia,Paid Ads
37813,2024-03-20,25578,1231,Sports,13.11,30,1,India,Social Media
37814,2025-05-01,38727,3183,Accessories,737.84,15,1,Australia,Social Media
37815,2025-01-09,35809,1186,Home Decor,302.09,40,3,USA,Organic
37816,2024-05-01,12757,3083,Home Decor,667.03,30,2,UAE,Social Media
37817,2025-02-03,24725,4935,Footwear,746.9,5,1,India,Email
37818,2024-02-15,25126,7164,Beauty,555.57,5,3,India,Direct
37819,2025-06-10,32072,3540,Accessories,254.49,25,1,UAE,Social Media
37820,2024-09-14,17348,7402,Fashion,166.49,10,1,USA,Paid Ads
37821,2025-01-22,20357,5695,Beauty,171.11,10,4,Australia,Direct
37822,2025-01-05,28768,1015,Home Decor,350.2,10,2,Germany,Paid Ads
37823,2023-10-25,41542,7866,Home Decor,686.9,10,5,Germany,Social Media
37824,2023-02-21,37108,5662,Sports,532.28,40,5,Canada,Paid Ads
37825,2025-01-02,23587,1661,Electronics,596.31,30,4,Canada,Email
37826,2023-10-31,22546,7421,Accessories,797.67,10,5,USA,Organic
37827,2023-10-15,18000,4696,Fashion,396.15,15,5,Canada,Direct
37828,2024-10-25,10292,4582,Accessories,329.86,5,5,Australia,Organic
37829,2025-06-17,39858,1395,Beauty,531.53,40,3,Australia,Social Media
37830,2023-04-28,23947,7075,Fashion,378.23,40,4,UK,Direct
37831,2024-02-28,11534,3503,Home Decor,646.38,40,2,UAE,Social Media
37832,2025-03-01,44159,2544,Fashion,52.24,15,5,India,Direct
37833,2024-10-08,27404,5691,Home Decor,671.47,20,4,USA,Paid Ads
37834,2023-07-28,41490,7606,Accessories,380.04,5,2,USA,Email
37835,2023-05-07,10619,2559,Fashion,564.63,30,3,Canada,Organic
37836,2023-10-20,22478,5655,Sports,146.39,30,1,UAE,Social Media
37837,2024-06-02,31481,2285,Home Decor,537.18,40,3,UAE,Email
37838,2023-08-10,37745,6751,Electronics,60.2,10,5,UK,Organic
37839,2023-03-18,29041,2983,Sports,10.66,20,5,USA,Paid Ads
37840,2023-12-04,22823,4670,Fashion,457.11,40,5,UAE,Social Media
37841,2025-05-12,15377,2383,Accessories,526.09,15,5,UAE,Organic
37842,2025-02-28,25117,1398,Fashion,537.44,0,5,USA,Paid Ads
37843,2025-04-25,27166,3333,Sports,526.06,30,5,UAE,Social Media
37844,2025-04-29,34889,3842,Accessories,156.18,5,1,Australia,Email
37845,2025-01-08,32957,5321,Electronics,346.99,10,2,India,Paid Ads
37846,2023-10-02,44484,6344,Beauty,602.69,25,2,Australia,Paid Ads
37847,2025-05-12,18445,2140,Beauty,721.72,40,4,UK,Paid Ads
37848,2025-03-17,45639,2801,Electronics,270.74,5,1,UK,Social Media
37849,2023-04-27,25084,1456,Beauty,348.53,30,5,India,Paid Ads
37850,2023-10-19,39196,7727,Fashion,24.32,40,1,India,Social Media
37851,2023-09-28,44466,3765,Beauty,531.3,0,3,UK,Social Media
37852,2024-03-22,34739,7646,Footwear,204.34,0,4,UK,Paid Ads
37853,2023-06-06,18164,4712,Sports,571.42,20,5,Germany,Social Media
37854,2024-07-25,46169,3633,Sports,747.8,25,1,USA,Social Media
37855,2023-07-03,16648,7659,Beauty,81.31,30,4,Germany,Direct
37856,2024-02-28,27313,6818,Beauty,504.46,25,2,Canada,Email
37857,2024-10-17,44996,6073,Home Decor,415.18,40,1,UK,Email
37858,2024-11-03,33066,7109,Beauty,626.48,10,1,Canada,Email
37859,2024-08-23,15576,1040,Electronics,72.56,20,4,UK,Organic
37860,2023-01-16,40664,4161,Accessories,798.93,30,1,UK,Organic
37861,2025-01-30,33625,1938,Fashion,365.1,10,1,UAE,Email
37862,2023-04-08,19870,7541,Electronics,211.71,10,3,Canada,Email
37863,2024-09-07,24600,5508,Beauty,361.02,30,3,Germany,Email
37864,2023-10-27,47405,7386,Beauty,180.33,15,5,UAE,Organic
37865,2025-01-16,36013,2532,Beauty,532.15,10,5,Germany,Direct
37866,2024-02-26,34975,4272,Beauty,646.81,30,4,Germany,Email
37867,2023-11-03,12467,3852,Fashion,138.87,15,2,USA,Paid Ads
37868,2023-10-01,22333,1507,Electronics,174.68,15,2,UK,Email
37869,2023-09-18,31860,3041,Fashion,52.29,20,4,USA,Organic
37870,2023-08-27,27487,3197,Footwear,359.35,5,3,USA,Email
37871,2025-02-12,14863,2623,Home Decor,82.89,25,4,India,Organic
37872,2023-11-28,10859,7370,Beauty,798.75,25,4,UK,Paid Ads
37873,2023-04-25,16547,6240,Electronics,725.66,15,2,USA,Paid Ads
37874,2023-09-25,27869,6923,Footwear,439.1,0,3,Australia,Paid Ads
37875,2023-01-12,15228,2246,Accessories,158.39,15,5,Germany,Direct
37876,2023-03-14,41964,3236,Sports,112.56,20,2,Germany,Paid Ads
37877,2025-05-23,46048,3438,Accessories,493.29,10,4,Canada,Social Media
37878,2024-02-10,33488,2250,Fashion,475.82,20,1,UK,Email
37879,2025-03-27,22956,1602,Fashion,236.85,5,3,USA,Paid Ads
37880,2023-06-27,36749,2131,Beauty,710.96,20,3,Australia,Paid Ads
37881,2025-02-10,48492,3217,Footwear,567.09,15,4,Canada,Social Media
37882,2023-09-16,44898,3785,Sports,126.72,40,1,India,Direct
37883,2024-02-04,16857,4960,Fashion,82.57,25,3,UK,Paid Ads
37884,2023-09-27,39840,4883,Accessories,486.6,30,2,UK,Paid Ads
37885,2025-04-11,43951,4845,Sports,696.59,30,4,India,Email
37886,2024-09-23,48194,4075,Accessories,312.18,0,1,USA,Organic
37887,2024-11-11,48259,6185,Fashion,780.59,30,5,Australia,Paid Ads
37888,2024-04-30,32970,3430,Sports,11.17,20,3,UAE,Direct
37889,2024-08-02,43534,1230,Home Decor,172.7,5,4,UAE,Email
37890,2023-02-28,36605,2549,Home Decor,567.95,10,5,UAE,Paid Ads
37891,2024-10-03,33318,4971,Accessories,715.31,15,1,USA,Social Media
37892,2025-06-05,32159,6452,Sports,530.13,10,3,Germany,Social Media
37893,2023-09-23,20783,4321,Fashion,187.2,25,2,USA,Paid Ads
37894,2023-03-16,30033,2146,Fashion,107.65,0,1,UAE,Social Media
37895,2023-03-31,17015,7876,Home Decor,706.98,20,3,Germany,Paid Ads
37896,2024-05-19,46677,4697,Beauty,204.95,15,4,UK,Email
37897,2023-12-23,33241,4233,Sports,718.52,25,5,Australia,Social Media
37898,2023-06-03,47857,1153,Sports,631.48,20,4,Germany,Organic
37899,2025-06-18,34253,4818,Sports,725.36,10,5,Canada,Social Media
37900,2023-08-06,32941,4046,Electronics,243.51,20,2,Canada,Direct
37901,2024-04-30,43187,1311,Home Decor,261.54,5,5,India,Email
37902,2024-06-23,26645,6465,Fashion,212.83,5,5,Canada,Organic
37903,2023-05-10,25364,7595,Sports,151.34,25,4,Australia,Direct
37904,2023-03-07,24647,2915,Beauty,182.11,25,3,India,Social Media
37905,2023-05-24,39211,7391,Fashion,576.56,25,3,India,Direct
37906,2024-01-15,10902,2902,Beauty,506.08,10,2,India,Email
37907,2023-11-09,17226,2226,Footwear,451.61,25,5,Canada,Paid Ads
37908,2024-02-11,10914,2410,Beauty,565.75,40,3,Canada,Social Media
37909,2024-02-11,25165,2401,Accessories,574.22,40,3,India,Social Media
37910,2023-10-04,10049,2494,Sports,452.86,25,5,UAE,Paid Ads
37911,2024-09-06,17921,6035,Fashion,463.79,40,5,USA,Paid Ads
37912,2024-02-13,44777,3905,Electronics,638.71,10,2,Germany,Email
37913,2023-11-10,10631,4533,Sports,407.99,0,3,USA,Social Media
37914,2024-07-02,41589,4325,Accessories,189.43,0,3,Canada,Paid Ads
37915,2023-09-06,27957,1644,Home Decor,727.87,5,5,Canada,Direct
37916,2024-04-05,45078,7329,Electronics,369.87,20,3,Germany,Email
37917,2024-02-03,41013,7101,Fashion,614.15,10,3,India,Organic
37918,2024-10-29,18400,1973,Beauty,17.4,20,5,Canada,Direct
37919,2024-03-26,41388,5107,Electronics,323.27,0,1,UK,Email
37920,2024-04-15,32834,7338,Home Decor,288.85,0,1,UK,Email
37921,2024-10-05,17659,3141,Beauty,136.94,0,1,Germany,Social Media
37922,2024-07-12,36576,1019,Accessories,283.51,0,5,Germany,Paid Ads
37923,2024-03-09,24734,5482,Home Decor,759.54,20,1,USA,Organic
37924,2024-03-21,16752,2312,Home Decor,773.16,30,3,Australia,Direct
37925,2024-12-07,47215,6101,Beauty,756.22,0,4,UK,Organic
37926,2023-04-13,28523,5753,Sports,767.76,0,4,UK,Email
37927,2023-11-24,34446,1586,Fashion,653.71,0,4,UK,Social Media
37928,2024-11-13,23459,2433,Home Decor,294.0,10,5,India,Social Media
37929,2024-08-23,21292,3054,Accessories,403.43,10,3,USA,Social Media
37930,2023-09-03,15135,6209,Fashion,512.17,30,5,UAE,Paid Ads
37931,2023-02-27,42144,3818,Footwear,385.44,5,3,USA,Direct
37932,2023-04-15,28360,5992,Electronics,342.72,15,4,UAE,Organic
37933,2024-11-22,28252,1756,Footwear,650.46,25,2,UAE,Paid Ads
37934,2023-03-10,44833,3576,Beauty,144.01,25,1,Australia,Email
37935,2023-10-29,30106,6515,Accessories,317.57,0,4,India,Email
37936,2023-06-02,35016,3416,Electronics,487.97,5,4,India,Social Media
37937,2024-06-20,33248,2125,Home Decor,569.76,40,2,Australia,Paid Ads
37938,2025-06-07,45346,5296,Fashion,46.81,10,5,Canada,Organic
37939,2023-02-04,31573,2616,Sports,125.5,15,3,India,Direct
37940,2023-01-15,33505,7014,Beauty,212.09,20,3,Australia,Direct
37941,2023-04-16,27664,2638,Beauty,287.68,30,5,Australia,Paid Ads
37942,2024-12-30,48144,5561,Home Decor,321.58,10,3,UK,Social Media
37943,2025-06-14,33086,5345,Beauty,117.47,10,3,Australia,Direct
37944,2023-03-15,39336,4841,Sports,598.7,10,1,Australia,Paid Ads
37945,2025-05-05,15001,7760,Fashion,112.57,5,5,India,Organic
37946,2023-10-12,16535,1125,Footwear,268.8,20,3,Australia,Direct
37947,2024-07-03,19184,5406,Sports,279.7,5,5,UAE,Social Media
37948,2023-07-16,35533,4598,Electronics,299.92,10,3,UAE,Organic
37949,2023-10-07,19116,5907,Fashion,244.96,20,3,Germany,Social Media
37950,2025-02-25,34628,3276,Electronics,74.34,10,3,Canada,Social Media
37951,2024-11-16,45809,1196,Footwear,282.24,30,4,India,Social Media
37952,2025-03-27,34026,3910,Accessories,601.04,20,3,UK,Direct
37953,2024-07-09,16130,2896,Electronics,648.76,20,5,India,Email
37954,2024-10-27,44352,2840,Footwear,532.74,20,1,USA,Direct
37955,2023-06-02,29652,2342,Footwear,763.43,25,2,Canada,Social Media
37956,2023-10-18,35257,4300,Fashion,485.73,15,5,Canada,Email
37957,2023-05-22,18821,1290,Beauty,151.17,25,5,Germany,Social Media
37958,2025-02-06,13146,7162,Fashion,610.08,0,2,Canada,Email
37959,2023-11-08,28240,2716,Accessories,10.27,40,3,UK,Email
37960,2024-10-07,30684,3267,Fashion,416.72,30,5,Australia,Paid Ads
37961,2023-02-01,12593,5097,Footwear,674.99,25,3,UAE,Social Media
37962,2023-01-26,31856,4555,Home Decor,106.05,20,5,Australia,Email
37963,2023-09-12,21188,5275,Fashion,497.37,25,5,UK,Direct
37964,2025-01-04,35931,6523,Home Decor,422.55,20,1,India,Email
37965,2023-02-25,43543,1881,Accessories,397.99,30,2,India,Email
37966,2023-10-20,40084,4058,Fashion,511.53,0,3,Germany,Paid Ads
37967,2024-09-28,31119,3234,Beauty,345.9,20,4,UK,Paid Ads
37968,2023-08-18,43502,2410,Sports,243.57,10,2,USA,Email
37969,2023-02-22,12114,1263,Sports,620.71,25,4,India,Direct
37970,2023-04-11,43941,4111,Fashion,346.69,20,5,Australia,Email
37971,2024-04-11,39829,1029,Beauty,398.44,10,3,UAE,Direct
37972,2025-04-25,19428,7667,Fashion,212.53,25,4,Australia,Paid Ads
37973,2025-03-14,37256,2200,Fashion,220.04,5,2,Canada,Direct
37974,2025-05-18,36812,1627,Sports,568.51,25,1,USA,Paid Ads
37975,2023-09-24,27625,5198,Fashion,244.09,30,4,UAE,Organic
37976,2025-03-05,30224,3320,Home Decor,774.84,15,4,UK,Direct
37977,2023-01-02,20450,7977,Footwear,118.42,0,4,India,Organic
37978,2023-01-22,22630,1996,Fashion,466.45,0,4,Australia,Direct
37979,2024-07-31,45303,1635,Beauty,634.56,40,2,UK,Email
37980,2023-07-31,19185,4094,Fashion,465.01,25,4,USA,Direct
37981,2023-08-24,36946,5222,Accessories,65.87,25,3,UK,Paid Ads
37982,2025-05-29,47357,3330,Beauty,476.08,25,3,Australia,Paid Ads
37983,2024-06-12,44726,3744,Footwear,83.53,10,4,UK,Social Media
37984,2024-01-23,35551,1018,Beauty,370.66,20,5,Canada,Direct
37985,2023-01-14,28434,6291,Footwear,604.91,30,3,UK,Social Media
37986,2024-06-02,45353,3169,Footwear,377.78,40,5,USA,Direct
37987,2025-04-26,17620,7431,Home Decor,691.61,40,3,Canada,Social Media
37988,2023-08-10,25286,5896,Accessories,258.35,25,1,USA,Paid Ads
37989,2024-09-07,42770,5348,Home Decor,569.14,40,3,Canada,Paid Ads
37990,2024-02-07,12843,4815,Fashion,119.64,5,4,India,Social Media
37991,2024-05-27,11267,7669,Footwear,698.03,20,4,UK,Direct
37992,2023-10-14,12474,3255,Accessories,700.62,5,3,UK,Paid Ads
37993,2024-01-19,32020,7072,Footwear,30.59,30,2,India,Social Media
37994,2023-09-04,22117,5961,Electronics,500.46,15,4,India,Social Media
37995,2025-06-18,20860,2208,Footwear,291.46,30,5,Canada,Social Media
37996,2023-04-01,36687,3745,Footwear,206.94,10,2,UK,Organic
37997,2025-04-05,27114,1957,Electronics,30.13,0,1,India,Organic
37998,2023-11-08,39992,4367,Beauty,78.27,10,3,India,Organic
37999,2024-03-12,45581,6931,Fashion,333.85,5,4,Australia,Email
38000,2024-12-26,47960,6971,Sports,373.86,5,4,UK,Organic
38001,2023-02-12,27347,4117,Beauty,619.08,5,5,Canada,Paid Ads
38002,2023-03-15,21385,6347,Accessories,359.45,5,4,Canada,Social Media
38003,2025-01-23,13386,2139,Accessories,458.36,30,5,Germany,Social Media
38004,2024-07-14,16879,7708,Sports,69.9,30,4,India,Social Media
38005,2025-05-29,12497,7684,Footwear,316.25,30,2,India,Social Media
